,index,raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes,raw_verbal_warning_issued,raw_written_warning_issued,raw_traffic_citation_issued,raw_misd_state_citation_issued,raw_suspect_ethnicity,raw_driver_searched,raw_passenger_searched,raw_search_consent,raw_search_arrest,raw_search_warrant,raw_search_inventory,raw_search_plain_view
217,2889403,1856490,2014-09-10,53640.0,"ELM HILL PIKE & SPENCE LN, NASHVILLE, , 37210",36.1439545,-86.722585,,,,20.0,black,female,30ee2301cb,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
218,2894327,1009535,2012-09-11,33600.0,"24TH AVE N & HERMAN ST, NASHVILLE, TN, 37208",36.1621465,-86.8118521,6.0,5319.0,615.0,33.0,black,male,fd8a139aad,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,stop sign --/herm,False,False,True,False,N,False,False,False,False,False,False,False
219,234720,326249,2011-01-11,66000.0,"CHARLOTTE AVE & MORROW RD, NASHVILLE, TN, 37209",36.1515843,-86.8521113,1.0,5121.0,111.0,25.0,white,male,2887b93017,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,"l hl
",True,False,False,,N,False,False,False,False,False,False,False
220,1047102,2836963,2017-10-13,660.0,"DONELSON PIKE & 40  E, NASHVILLE, TN, 37214",36.1406352,-86.6618989,5.0,8953.0,533.0,68.0,white,male,5bbc07703f,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
221,2294758,1149159,2012-06-17,40380.0,"983 MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.129732,-86.7150882,3.0,8873.0,315.0,29.0,black,male,4bf759b804,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
222,2182782,1303745,2013-05-03,82680.0,"FERN AVE & WHITES CREEK PIKE, NASHVILLE, TN, 37207",36.1954986,-86.7751068,2,1867.0,223,36.0,black,male,573fae9445,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
223,700472,726478,2012-01-25,38100.0,"I 440 W & MURPHY RD, NASHVILLE, TN, 37203",36.1398736,-86.821797,8.0,5620.0,813.0,28.0,white,male,c05e130f6a,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,,N,False,False,False,False,False,False,False
224,1458244,2041511,2015-02-27,67740.0,"HARDING PIKE & MONTGOMERY BELL AVE, NASHVILLE, TN, 37205",36.1300341,-86.8386597,1,6019.0,113,18.0,white,female,ee142afb84,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
225,197529,614573,2011-10-08,32640.0,"1451 BELL RD, ANTIOCH, TN, 37013",36.0465368,-86.6833289,3.0,8719.0,331.0,23.0,black,female,489eea137b,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
226,1016778,2806588,2017-08-25,69000.0,"N 16TH ST & ORDWAY PL, NASHVILLE, TN, 37206",36.1798092,-86.7414634,2.0,1217.0,213.0,36.0,white,male,fd73d394e8,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,,,True,,False,False,N,False,False,False,False,False,False,False
227,1799686,2086536,2015-04-12,10260.0,"14TH AVE S & DEMONBREUN ST, NASHVILLE, TN, 37203",36.1536051,-86.7884173,8.0,5701.0,811.0,34.0,black,female,95d8d9862e,vehicular,moving traffic violation,True,False,True,arrest,True,True,False,True,True,True,True,other,moving traffic violation,TN,,True,False,False,False,N,True,False,False,True,False,False,False
228,1747782,1235389,2013-03-07,7500.0,"14TH AVE N & CHURCH ST, NASHVILLE, TN, 37203",36.1579342,-86.7915708,8.0,5517.0,811.0,26.0,white,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,True
229,389104,328452,2011-01-13,43680.0,"BRILEY PKWY & OPRY MILLS DR, NASHVILLE, TN, 37214",36.2048497,-86.6930726,5.0,9209.0,515.0,22.0,black,male,83fbfcfd39,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,"speed
",False,False,True,,N,False,False,False,False,False,False,False
230,243673,2285181,2015-11-01,71460.0,"BRILEY PKWY S & LEBANON PIKE, NASHVILLE, TN, 37214",36.1685657,-86.6901687,5.0,92960.0,513.0,34.0,white,male,3e1390eb12,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
231,1751389,2048895,2015-03-07,78840.0,"AIRPARK CENTER DR & DONELSON PIKE, NASHVILLE, , 37217",36.0983947,-86.6773046,,,,58.0,white,male,b728a62997,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
232,38284,1891499,2014-10-14,9780.0,"N GALLATIN PIKE & RIVERGATE PKWY, MADISON, TN, 37115",36.2969124,-86.6990955,7.0,1731.0,727.0,69.0,white,male,4ff9d8c9ea,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
233,149943,1065315,2012-10-30,39120.0,"21ST AVE N & JEFFERSON ST, NASHVILLE, TN, 37208",36.1690738,-86.8095974,6.0,5323.0,615.0,35.0,black,female,0bd319e4a1,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
234,1454903,1225899,2013-02-27,44880.0,"MURFREESBORO PIKE & EDGE O LAKE DR, , TN, 37217",36.0795106,-86.6445959,,,,28.0,white,female,c5e9138c19,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
235,994606,2784383,2017-07-25,38820.0,"7034 CHARLOTTE PIKE, NASHVILLE, TN, 37209",36.1335758,-86.9060477,1.0,4703.0,123.0,30.0,hispanic,male,96ed2ac24f,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,,False,False,H,False,False,False,False,False,False,False
236,843755,1163719,2013-01-09,74880.0,"ROSA L PARKS BLVD & VANTAGE WAY, NASHVILLE, TN, 37228",36.1911437,-86.798927,6.0,4445.0,611.0,29.0,black,male,7f2ba40c1b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,brake light,True,False,False,False,N,False,False,False,False,False,False,False
237,1973759,412423,2011-04-06,6060.0,"ANTIOCH PIKE & RICHARDS RD, ANTIOCH, TN, 37013",36.0690845,-86.6838651,3.0,8857.0,325.0,33.0,hispanic,male,f7d35184d2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,H,False,False,False,False,False,False,False
238,1083058,2872977,2017-12-12,55080.0,"5180 LINBAR DR, NASHVILLE, TN, 37211",36.075198,-86.6941698,3.0,8707.0,321.0,22.0,black,male,702f17e184,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,TN,,True,,False,False,N,True,True,True,False,False,False,False
239,1856076,95023,2010-04-20,60360.0,"4523 NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0706825,-86.7246204,8.0,8661.0,831.0,40.0,white,male,7b3aa52401,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
240,1571115,2407459,2016-03-14,15600.0,"197 HAYWOOD LN, NASHVILLE, TN, 37211",36.06914,-86.6934969,3.0,8709.0,321.0,29.0,black,female,8b5a2a4f1d,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TX,,True,False,False,False,N,False,False,False,False,False,False,False
241,727353,284703,2010-12-07,55920.0,"ARGLE AVE & NEELYS BEND RD, MADISON, TN, 37115",36.2560285,-86.7127556,7.0,1605.0,713.0,31.0,hispanic,male,0e1022b041,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,False,True,H,False,False,False,False,False,False,False
242,1628243,374313,2011-03-02,14340.0,"61ST AVE N & MORROW RD, NASHVILLE, TN, 37209",36.1632852,-86.862749,1.0,4639.0,115.0,25.0,white,female,db192e186d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
243,618594,1945979,2014-12-02,57600.0,"GLENROSE AVE & I 24 W, NASHVILLE, TN, 37210",36.115927,-86.720801,3.0,88142.0,315.0,63.0,white,male,a9b7a026f0,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
244,619676,1594302,2014-01-22,74400.0,"10TH AVE N & JEFFERSON ST, NASHVILLE, TN, 37208",36.1724217,-86.7947991,6.0,4303.0,617.0,58.0,black,male,7f2ba40c1b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
245,645571,2327942,2015-12-27,64560.0,"N 14TH ST & ORDWAY PL, NASHVILLE, , 37206",36.1801714,-86.7453179,,,,55.0,black,male,f1468638b6,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
246,1864446,429853,2011-04-21,49920.0,"JACKSONIAN DR & LEBANON PIKE, HERMITAGE, TN, 37076",36.1928646,-86.6238194,5.0,9613.0,521.0,22.0,white,male,4d037c592b,vehicular,seatbelt violation,False,True,False,citation,,,,False,False,False,False,,seatbelt violation,OH,,False,False,True,,N,False,False,False,False,False,False,False
247,2427840,1756171,2014-06-05,7320.0,"333 MURFREESBORO PIKE, NASHVILLE, TN, 37210",36.1450579,-86.7535011,3.0,8133.0,311.0,37.0,white,male,3a572ed22e,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
248,532173,2630776,2016-01-21,60.0,"3838 OLD HICKORY BLVD, OLD HICKORY, TN, 37138",36.2379462,-86.6282441,5.0,9723.0,525.0,17.0,black,male,97117e47ab,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
249,2905696,261848,2010-09-12,57300.0,"2414 LEBANON PIKE, NASHVILLE, , 37214",36.1694694,-86.681008,,,,22.0,white,male,db15a124ae,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,"EXPIRED TAG (-/--)
",False,False,True,,N,False,False,False,False,False,False,False
250,2766852,193099,2010-08-22,55320.0,"TULIP GROVE RD, HERMITAGE, TN, 37076",36.1936732,-86.5915659,,,,23.0,white,male,598c9e4d31,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,,N,False,False,False,False,False,False,False
251,2339709,141544,2010-06-22,60840.0,"BABY RUTH LN & MOUNT VIEW RD, ANTIOCH, TN, 37013",36.0433612,-86.6408144,3,8863.0,333,41.0,black,female,d506cb99f0,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,,N,False,False,False,False,False,False,False
252,2479350,2175910,2015-07-01,32280.0,"ALBANY DR & ANDREW JACKSON PKWY, HERMITAGE, TN, 37076",36.2105091,-86.600107,5.0,9537.0,523.0,37.0,black,male,30ee2301cb,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
253,1059512,2849399,2017-11-01,70740.0,"BERKSHIRE DR & HAYDEN DR, NASHVILLE, TN, 37216",36.197203,-86.7149864,2.0,1409.0,217.0,41.0,black,female,fc443b8485,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,,True,,False,False,N,False,False,False,False,False,False,False
254,12347,2267642,2015-10-11,2340.0,"HERMITAGE AVE & KOREAN VETERANS BLVD, NASHVILLE, TN, 37201",36.1583691,-86.7719178,4.0,4049.0,425.0,21.0,white,male,e143bf684a,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
255,1719366,2045161,2015-03-03,38040.0,"BRICK CHURCH PIKE & WEAKLEY AVE, NASHVILLE, TN, 37207",36.1981221,-86.7769329,6.0,3007.0,621.0,62.0,black,male,943bdf4ec4,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,RAN STOP SIGN,True,False,False,False,N,False,False,False,False,False,False,False
256,1999419,1275428,2013-04-09,46800.0,"NOLENSVILLE PIKE & OLD HICKORY BLVD, NASHVILLE, TN, 37211",36.045389,-86.7132511,8.0,8651.0,835.0,27.0,white,female,d7d987fc7e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
257,2191870,2112228,2015-05-04,72420.0,"FRANKLIN PIKE & GLEN LEVEN DR, NASHVILLE, TN, 37204",36.1035758,-86.7725762,8,7017.0,825,54.0,black,female,6ba3cffa6c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
258,3082012,1853488,2014-09-08,45420.0,"S TIMBER DR & TIMBERWAY DR, NASHVILLE, TN, 37214",36.1372212,-86.6401907,5.0,8991.0,533.0,21.0,white,male,9d41edf114,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,AZ,,True,False,False,False,N,False,False,False,False,False,False,False
259,988669,2778436,2017-07-17,49500.0,"E OLD HICKORY BLVD & RIO VISTA DR, MADISON, TN, 37115",36.2623571,-86.6810149,7.0,1705.0,715.0,54.0,black,male,7f79da4426,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
260,2910863,1870685,2014-09-12,71100.0,"5TH AVE S & BROADWAY, NASHVILLE, TN, 37203",36.1604836,-86.7784329,,4089.0,,21.0,white,female,ec95a9403e,vehicular,parking violation,False,True,False,citation,,,,False,False,False,False,,parking violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
261,61860,624483,2011-10-18,37380.0,"BELLEVUE RD & HWY 70 S, NASHVILLE, TN, 37221",36.0754803,-86.940384,1.0,4815.0,125.0,28.0,white,female,dfa33c336f,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
262,234654,326229,2011-01-11,64320.0,"3901 GRANNY WHITE PIKE, NASHVILLE, TN, 37204",36.1050527,-86.7986592,8.0,7007.0,825.0,34.0,white,male,8e6e05f1aa,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
263,1888585,109667,2010-04-23,69600.0,"800 MONROE ST, NASHVILLE, TN, 37208",36.1758564,-86.7942781,6.0,4325.0,617.0,24.0,black,female,7ede7c259c,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
264,1181200,2971244,2018-04-27,23520.0,"65  S & W TRINITY LN, NASHVILLE, TN, 37207",36.2070447,-86.7915951,6.0,3002.0,621.0,47.0,black,female,6761423fb7,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TX,,True,,False,False,N,False,False,False,False,False,False,False
265,1102931,2892893,2018-01-13,66120.0,"1012 W TRINITY LN, NASHVILLE, TN, 37218",36.20551,-86.8123803,6.0,3101.0,623.0,32.0,black,male,a7a90aec7d,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,,True,,False,False,N,False,False,False,False,False,False,False
266,1933121,2448502,2016-04-28,34800.0,"1ST AVE N & CHURCH ST, NASHVILLE, TN, 37201",36.1649673,-86.7760918,4.0,4101.0,415.0,72.0,white,male,9d41edf114,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
267,2260475,2156146,2015-06-12,79860.0,"UPLAND DR & WELCOME LN, NASHVILLE, TN, 37216",36.1997723,-86.7114084,2,1409.0,217,42.0,black,male,b9f9980a8a,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,True,True,consent,vehicle equipment violation,TN,TAG LIGHT,True,False,False,False,N,True,False,True,False,False,False,False
268,49017,1050091,2012-10-16,81480.0,"9TH AVE N & BROADWAY, NASHVILLE, TN, 37203",36.1585903,-86.7827668,4.0,4115.0,421.0,43.0,white,male,8a240b02b9,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
269,1032891,2822722,2017-09-19,77340.0,"CLEVELAND ST & MERIDIAN ST, NASHVILLE, TN, 37207",36.1869623,-86.76803,2.0,1959.0,221.0,22.0,black,male,d3fe386ea8,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,,True,,False,False,N,False,False,False,False,False,False,False
270,1781542,1628173,2014-04-11,40500.0,"I 40 E & DONELSON PIKE, NASHVILLE, TN, 37214",36.1530404,-86.6265363,5.0,8906.0,533.0,30.0,unknown,female,286c82f645,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
271,1610485,2064093,2015-03-19,25860.0,"FAIRFIELD AVE & ROBERTSON ST, NASHVILLE, TN, 37210",36.1494464,-86.7572293,5.0,8223.0,511.0,41.0,black,male,85402489a1,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,SEATBELT,True,False,False,False,N,False,False,False,False,False,False,False
272,1249451,3039587,2018-08-24,34440.0,"DOUGLAS AVE & EMMETT AVE, NASHVILLE, TN, 37206",36.1930803,-86.7486956,2.0,1933.0,227.0,24.0,white,female,8ed20f511b,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,IL,,True,,False,False,N,False,False,False,False,False,False,False
273,762842,1112815,2012-12-09,4920.0,"EZELL RD & HAYWOOD LN, NASHVILLE, TN, 37211",36.0696242,-86.693914,3.0,8707.0,321.0,36.0,black,female,6f347e0dbc,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,False,consent,moving traffic violation,TN,,True,False,False,False,N,True,False,True,False,False,False,False
274,1048909,2838773,2017-10-16,64800.0,"JAMES ROBERTSON PKWY & ROSA L PARKS BLVD, NASHVILLE, TN, 37219",36.1671364,-86.7870338,4.0,4203.0,411.0,47.0,black,male,c1e876ae44,vehicular,investigative stop,False,True,False,citation,,,,False,False,False,False,,investigative stop,TN,,False,,True,False,N,False,False,False,False,False,False,False
275,492353,2001486,2015-01-19,28860.0,"BELL RD & CANE RIDGE RD, ANTIOCH, TN, 37013",36.0447085,-86.6615617,3.0,8721.0,325.0,19.0,hispanic,male,0f631f3a0e,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,H,False,False,False,False,False,False,False
276,1302238,3092427,2019-01-25,85440.0,"DELL PKWY & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.1077406,-86.6768847,3.0,8841.0,323.0,35.0,black,female,724faddb76,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
277,1573785,388760,2011-03-15,29400.0,"11TH AVE N & ARTHUR AVE, NASHVILLE, TN, 37208",36.1796029,-86.804123,6.0,4453.0,613.0,33.0,black,female,8f1069f970,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,"STOP SIGN
",True,False,False,,N,False,False,False,False,False,False,False
278,1174620,2964653,2018-04-18,2940.0,"1805 CHURCH ST, NASHVILLE, TN, 37203",,,8.0,5523.0,811.0,25.0,black,male,bf84a4aed8,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
279,1566213,791117,2012-03-14,54120.0,"ED TEMPLE BLVD & BUCHANAN ST, , TN, 37209",36.1809448,-86.8242627,,,,67.0,black,female,972faedf56,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,brake light out,True,False,False,False,N,False,False,False,False,False,False,False
280,2122992,116923,2010-05-24,28320.0,"BRILEY PKWY & KAREN DR, NASHVILLE, TN, 37217",36.1395619,-86.7003202,5.0,8827.0,531.0,43.0,white,female,4bf759b804,vehicular,seatbelt violation,False,False,True,warning,,,,False,False,False,False,,seatbelt violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
281,494490,2595175,2016-11-09,32100.0,"1600 COCKRILL ST, NASHVILLE, TN, 37208",36.175197,-86.805512,6.0,4471.0,613.0,33.0,black,male,1163ce2341,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
282,278483,2296845,2015-11-16,11040.0,"BRILEY PKWY S & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.122074,-86.702419,3.0,8811.0,315.0,28.0,hispanic,male,e24c163b5d,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,H,False,False,False,False,False,False,False
283,917669,2707342,2017-04-05,84480.0,"MAIN ST & MCFERRIN AVE, NASHVILLE, TN, 37206",36.1765865,-86.7555717,2.0,1131.0,213.0,24.0,white,female,e5723525d5,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,OH,,True,,False,False,N,False,False,False,False,False,False,False
284,1074460,2864363,2017-11-28,28800.0,"816 MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.1358357,-86.724395,5.0,8815.0,531.0,26.0,black,female,a9b7a026f0,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,,True,False,N,False,False,False,False,False,False,False
285,2414832,2477509,2016-06-03,78360.0,"DICKERSON PIKE & DOUGLAS AVE, NASHVILLE, TN, 37207",36.1944033,-86.7723358,2.0,1867.0,223.0,28.0,white,male,0a57dc4029,vehicular,vehicle equipment violation,True,False,True,arrest,,,,False,False,False,False,,vehicle equipment violation,TN,"HEADLIGHT OUT
ARRESTED - WARRANTS",True,False,False,False,N,False,False,False,False,False,False,False
286,1388644,760007,2012-02-19,59760.0,"8TH AVE S & WEDGEWOOD AVE, NASHVILLE, TN, 37203",36.1342346,-86.7790892,8.0,6905.0,821.0,24.0,white,male,88ef34d431,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
287,1003693,2793486,2017-08-07,70140.0,"BUCHANAN ST & DR D B TODD JR BLVD, NASHVILLE, TN, 37208",36.1800641,-86.811026,6.0,4455.0,613.0,65.0,black,male,b3a6b271c1,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
288,1012131,2801934,2017-08-18,42960.0,"S 7TH ST & SHELBY AVE, NASHVILLE, TN, 37206",36.1692802,-86.7578646,2.0,1123.0,211.0,30.0,white,female,e7099bc91c,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,,False,,True,False,N,False,False,False,False,False,False,False
289,370153,1098774,2012-11-28,600.0,"DELMAS AVE & GALLATIN PIKE, NASHVILLE, TN, 37216",36.1996166,-86.7406275,2.0,1851.0,227.0,25.0,black,female,6bf0a2c676,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,one hl,True,False,False,False,N,False,False,False,False,False,False,False
290,577001,1127471,2012-12-18,60300.0,"2ND AVE N & COMMERCE ST, NASHVILLE, TN, 37201",36.1632454,-86.7760574,4.0,4103.0,421.0,30.0,black,female,28a44a6a0f,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,HEAD LIGHT OUT,True,False,False,False,N,False,False,False,False,False,False,False
291,1104615,2894579,2018-01-16,9660.0,"DOUGLAS AVE & MONTGOMERY AVE, NASHVILLE, TN, 37207",36.1935794,-86.756048,2.0,1875.0,221.0,37.0,black,male,d8d85bf873,vehicular,vehicle equipment violation,True,False,False,arrest,False,False,False,False,True,True,False,other,vehicle equipment violation,TN,,False,,False,False,N,True,False,False,True,True,False,False
292,461109,2000414,2015-01-17,86040.0,"DUE WEST AVE W & LENTZ DR, MADISON, , 37115",36.2495476,-86.7377258,,,,24.0,black,female,58ae6f0919,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,bright lights,True,False,False,False,N,False,False,False,False,False,False,False
293,2547432,2516357,2016-07-21,16020.0,"GALLATIN AVE & SEYMOUR AVE, NASHVILLE, TN, 37206",36.1856479,-86.7475574,2.0,1319.0,215.0,60.0,white,male,0656b1032e,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
294,2841430,1406769,2013-08-03,64740.0,"21ST AVE S & PIERCE AVE, NASHVILLE, TN, 37212",36.1396097,-86.8004799,8.0,5809.0,815.0,35.0,hispanic,female,7745763824,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,KY,,True,False,False,False,H,False,False,False,False,False,False,False
295,1012863,2802666,2017-08-19,56940.0,"626 40TH AVE N, NASHVILLE, TN, 37209",36.1569015,-86.8339136,1.0,4547.0,111.0,22.0,white,male,5619309420,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
296,1416429,1147440,2012-02-22,60000.0,"GLENROSE AVE & I 440 E, NASHVILLE, TN, 37210",,,3.0,8351.0,313.0,52.0,white,male,ccda12115e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
297,632930,1966075,2014-12-23,4380.0,"GIBSON DR & OLD HICKORY BLVD W, MADISON, TN, 37115",36.263672,-86.717758,7.0,1773.0,723.0,25.0,hispanic,male,1b55d714e1,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,LICENSE PLATE LIGHT OUT.,True,False,False,False,H,False,False,False,False,False,False,False
